x-axis,1,2,3
second,Volt,Volt,Volt
-1.830000E+00,-54.141E-03,-2.844472E+00,+4.635050E+00
-1.825000E+00,+11.186E-03,-2.844472E+00,+4.685302E+00
-1.820000E+00,-69.216E-03,-3.085678E+00,+4.735553E+00
-1.815000E+00,-8.915E-03,-2.844472E+00,+4.785804E+00
-1.810000E+00,-94.342E-03,-2.904774E+00,+4.949121E+00
-1.805000E+00,-54.141E-03,-2.844472E+00,+4.547111E+00
-1.800000E+00,+11.186E-03,-2.844472E+00,+5.150126E+00
-1.795000E+00,-54.141E-03,-2.844472E+00,+4.898869E+00
-1.790000E+00,+11.186E-03,-2.904774E+00,+4.547111E+00
-1.785000E+00,-54.141E-03,-2.904774E+00,+5.250628E+00
-1.780000E+00,-94.342E-03,-2.844472E+00,+5.300879E+00
-1.775000E+00,-34.040E-03,-2.844472E+00,+4.748116E+00
-1.770000E+00,+26.261E-03,-2.879648E+00,+4.496859E+00
-1.765000E+00,-134.543E-03,-2.844472E+00,+5.187814E+00
-1.760000E+00,-34.040E-03,-2.844472E+00,+5.099874E+00
-1.755000E+00,-34.040E-03,-2.844472E+00,+4.685302E+00
-1.750000E+00,-134.543E-03,-2.844472E+00,+4.949121E+00
-1.745000E+00,-69.216E-03,-2.859548E+00,+4.735553E+00
-1.740000E+00,-194.844E-03,-3.085678E+00,+4.697864E+00
-1.735000E+00,-94.342E-03,-2.844472E+00,+5.150126E+00
-1.730000E+00,+26.261E-03,-2.965075E+00,+4.685302E+00
-1.725000E+00,-8.915E-03,-2.844472E+00,+4.848618E+00
-1.720000E+00,-54.141E-03,-2.844472E+00,+5.187814E+00
-1.715000E+00,-54.141E-03,-2.844472E+00,+4.836055E+00
-1.710000E+00,+26.261E-03,-2.844472E+00,+4.898869E+00
-1.705000E+00,-94.342E-03,-2.879648E+00,+4.949121E+00
-1.700000E+00,-34.040E-03,-2.844472E+00,+5.250628E+00
-1.695000E+00,+91.588E-03,-2.844472E+00,+5.351131E+00
-1.690000E+00,-34.040E-03,-2.844472E+00,+5.150126E+00
-1.685000E+00,-114.442E-03,-2.919849E+00,+4.848618E+00
-1.680000E+00,+11.186E-03,-2.965075E+00,+5.187814E+00
-1.675000E+00,+26.261E-03,-2.844472E+00,+5.049623E+00
-1.670000E+00,-94.342E-03,-2.844472E+00,+4.785804E+00
-1.665000E+00,-54.141E-03,-2.844472E+00,+4.898869E+00
-1.660000E+00,-174.744E-03,-2.859548E+00,+5.351131E+00
-1.655000E+00,-54.141E-03,-2.844472E+00,+4.785804E+00
-1.650000E+00,-94.342E-03,-2.844472E+00,+4.697864E+00
-1.645000E+00,-34.040E-03,-2.844472E+00,+4.898869E+00
-1.640000E+00,-94.342E-03,-2.965075E+00,+5.099874E+00
-1.635000E+00,-94.342E-03,-2.965075E+00,+5.351131E+00
-1.630000E+00,+26.261E-03,-2.844472E+00,+5.049623E+00
-1.625000E+00,-34.040E-03,-2.844472E+00,+5.300879E+00
-1.620000E+00,-54.141E-03,-2.904774E+00,+4.886307E+00
-1.615000E+00,-8.915E-03,-2.859548E+00,+4.848618E+00
-1.610000E+00,-54.141E-03,-2.844472E+00,+4.898869E+00
-1.605000E+00,-114.442E-03,-2.904774E+00,+4.484297E+00
-1.600000E+00,-54.141E-03,-2.844472E+00,+4.547111E+00
-1.595000E+00,-69.216E-03,-2.844472E+00,+4.999372E+00
-1.590000E+00,+26.261E-03,-2.844472E+00,+4.836055E+00
-1.585000E+00,+26.261E-03,-2.844472E+00,+5.037060E+00
-1.580000E+00,-54.141E-03,-2.904774E+00,+4.635050E+00
-1.575000E+00,-8.915E-03,-2.824372E+00,+5.150126E+00
-1.570000E+00,-134.543E-03,-2.844472E+00,+4.898869E+00
-1.565000E+00,-8.915E-03,-2.844472E+00,+5.099874E+00
-1.560000E+00,+11.186E-03,-2.899749E+00,+5.099874E+00
-1.555000E+00,-134.543E-03,-2.844472E+00,+4.584799E+00
-1.550000E+00,-94.342E-03,-2.844472E+00,+5.351131E+00
-1.545000E+00,+26.261E-03,-2.844472E+00,+4.748116E+00
-1.540000E+00,+26.261E-03,-2.844472E+00,+5.250628E+00
-1.535000E+00,-94.342E-03,-2.965075E+00,+4.836055E+00
-1.530000E+00,-69.216E-03,-2.859548E+00,+5.099874E+00
-1.525000E+00,+11.186E-03,-2.824372E+00,+5.099874E+00
-1.520000E+00,-69.216E-03,-2.824372E+00,+5.037060E+00
-1.515000E+00,-114.442E-03,-2.965075E+00,+4.584799E+00
-1.510000E+00,-54.141E-03,-2.844472E+00,+4.785804E+00
-1.505000E+00,-69.216E-03,-2.919849E+00,+4.949121E+00
-1.500000E+00,+26.261E-03,-2.939950E+00,+4.346106E+00
-1.495000E+00,-94.342E-03,-2.844472E+00,+4.547111E+00
-1.490000E+00,-194.844E-03,-3.085678E+00,+4.534548E+00
-1.485000E+00,-69.216E-03,-2.844472E+00,+4.986809E+00
-1.480000E+00,-114.442E-03,-2.844472E+00,+4.697864E+00
-1.475000E+00,-34.040E-03,-2.844472E+00,+5.351131E+00
-1.470000E+00,-114.442E-03,-2.844472E+00,+5.187814E+00
-1.465000E+00,-69.216E-03,-2.899749E+00,+4.848618E+00
-1.460000E+00,-134.543E-03,-2.844472E+00,+4.547111E+00
-1.455000E+00,-94.342E-03,-2.844472E+00,+5.150126E+00
-1.450000E+00,-69.216E-03,-2.879648E+00,+4.836055E+00
