x-axis,1,2,3
second,Volt,Volt,Volt
-980.000E-03,-201.005E-03,+1.783668E+00,-793.342E-03
-975.000E-03,+0.0E+00,+1.889196E+00,-441.583E-03
-970.000E-03,-175.879E-03,+1.889196E+00,-441.583E-03
-965.000E-03,-25.126E-03,+1.828894E+00,-918.970E-03
-960.000E-03,-25.126E-03,+1.899246E+00,-240.578E-03
-955.000E-03,-25.126E-03,+1.803769E+00,-441.583E-03
-950.000E-03,-201.005E-03,+1.818844E+00,-1.170226E+00
-945.000E-03,-25.126E-03,+1.899246E+00,-617.462E-03
-940.000E-03,+0.0E+00,+1.879146E+00,-692.839E-03
-935.000E-03,-201.005E-03,+1.899246E+00,-542.085E-03
-930.000E-03,-175.879E-03,+1.889196E+00,-542.085E-03
-925.000E-03,+0.0E+00,+1.899246E+00,-391.332E-03
-920.000E-03,-201.005E-03,+1.889196E+00,-642.588E-03
-915.000E-03,-25.126E-03,+1.884171E+00,-441.583E-03
-910.000E-03,-25.126E-03,+1.828894E+00,-906.407E-03
-905.000E-03,-201.005E-03,+1.688191E+00,-1.107412E+00
-900.000E-03,-163.317E-03,+1.818844E+00,-265.704E-03
-895.000E-03,-201.005E-03,+1.899246E+00,-617.462E-03
-890.000E-03,-25.126E-03,+1.828894E+00,-617.462E-03
-885.000E-03,-25.126E-03,+1.678141E+00,-416.457E-03
-880.000E-03,-201.005E-03,+1.678141E+00,-617.462E-03
-875.000E-03,+0.0E+00,+1.818844E+00,-793.342E-03
-870.000E-03,-25.126E-03,+1.688191E+00,-1.170226E+00
-865.000E-03,+0.0E+00,+1.748492E+00,-1.032035E+00
-860.000E-03,-201.005E-03,+1.899246E+00,-969.221E-03
-855.000E-03,-25.126E-03,+1.798744E+00,-89.824E-03
-850.000E-03,+0.0E+00,+1.899246E+00,+35.804E-03
-845.000E-03,-201.005E-03,+1.899246E+00,-165.201E-03
-840.000E-03,-175.879E-03,+1.828894E+00,-341.080E-03
-835.000E-03,-163.317E-03,+1.607789E+00,-768.216E-03
-830.000E-03,+0.0E+00,+1.884171E+00,-190.327E-03
-825.000E-03,-201.005E-03,+1.828894E+00,-969.221E-03
-820.000E-03,-201.005E-03,+1.899246E+00,-64.699E-03
