x-axis,1,2,3
second,Volt,Volt,Volt
-980.000E-03,+0.0E+00,+2.622864E+00,-8.569724E+00
-975.000E-03,-25.126E-03,+2.622864E+00,-8.155151E+00
-970.000E-03,-25.126E-03,+2.632915E+00,-8.104900E+00
-965.000E-03,-201.005E-03,+2.703266E+00,-8.054648E+00
-960.000E-03,-25.126E-03,+2.703266E+00,-8.406407E+00
-955.000E-03,-163.317E-03,+2.703266E+00,-8.406407E+00
-950.000E-03,-163.317E-03,+2.688191E+00,-8.293342E+00
-945.000E-03,-163.317E-03,+2.632915E+00,-8.293342E+00
-940.000E-03,+0.0E+00,+2.703266E+00,-7.527010E+00
-935.000E-03,-175.879E-03,+2.693216E+00,-7.979271E+00
-930.000E-03,+0.0E+00,+2.622864E+00,-8.079774E+00
-925.000E-03,-201.005E-03,+2.622864E+00,-8.104900E+00
-920.000E-03,-201.005E-03,+2.653015E+00,-8.230528E+00
-915.000E-03,-201.005E-03,+2.411809E+00,-7.941583E+00
-910.000E-03,-201.005E-03,+2.688191E+00,-8.368719E+00
-905.000E-03,-163.317E-03,+2.632915E+00,-8.494347E+00
-900.000E-03,+0.0E+00,+2.622864E+00,-8.293342E+00
-895.000E-03,-201.005E-03,+2.622864E+00,-8.431533E+00
-890.000E-03,-25.126E-03,+2.622864E+00,-8.431533E+00
-885.000E-03,-175.879E-03,+2.622864E+00,-8.356156E+00
-880.000E-03,-25.126E-03,+2.632915E+00,-7.451633E+00
-875.000E-03,-163.317E-03,+2.622864E+00,-7.702890E+00
-870.000E-03,-163.317E-03,+2.411809E+00,-8.431533E+00
-865.000E-03,-25.126E-03,+2.341457E+00,-8.092337E+00
-860.000E-03,+0.0E+00,+2.552513E+00,-8.431533E+00
-855.000E-03,-201.005E-03,+2.522362E+00,-7.677764E+00
-850.000E-03,-201.005E-03,+2.622864E+00,-7.903895E+00
-845.000E-03,+0.0E+00,+2.632915E+00,-8.481784E+00
-840.000E-03,-201.005E-03,+2.693216E+00,-7.501885E+00
-835.000E-03,-201.005E-03,+2.688191E+00,-8.293342E+00
-830.000E-03,+0.0E+00,+2.577638E+00,-7.702890E+00
-825.000E-03,-25.126E-03,+2.587688E+00,-8.142588E+00
-820.000E-03,-163.317E-03,+2.552513E+00,-7.552136E+00
-815.000E-03,-201.005E-03,+2.622864E+00,-8.607412E+00
-810.000E-03,-175.879E-03,+2.622864E+00,-8.506910E+00
-805.000E-03,+0.0E+00,+2.622864E+00,-8.607412E+00
-800.000E-03,-201.005E-03,+2.663065E+00,-8.004397E+00
-795.000E-03,-201.005E-03,+2.622864E+00,-8.054648E+00
-790.000E-03,-201.005E-03,+2.622864E+00,-8.418970E+00
-785.000E-03,+0.0E+00,+2.688191E+00,-8.406407E+00
-780.000E-03,-175.879E-03,+2.622864E+00,-8.079774E+00
-775.000E-03,+0.0E+00,+2.622864E+00,-8.305905E+00
-770.000E-03,-201.005E-03,+2.602764E+00,-8.481784E+00
-765.000E-03,-201.005E-03,+2.622864E+00,-7.828518E+00
-760.000E-03,-175.879E-03,+2.622864E+00,-8.230528E+00
-755.000E-03,-25.126E-03,+2.482161E+00,-7.702890E+00
-750.000E-03,-163.317E-03,+2.622864E+00,-8.205402E+00
-745.000E-03,-25.126E-03,+2.622864E+00,-8.293342E+00
-740.000E-03,+0.0E+00,+2.622864E+00,-8.469221E+00
-735.000E-03,-175.879E-03,+2.622864E+00,-7.929020E+00
-730.000E-03,-201.005E-03,+2.693216E+00,-7.828518E+00
-725.000E-03,+0.0E+00,+2.622864E+00,-7.728015E+00
-720.000E-03,-175.879E-03,+2.632915E+00,-8.506910E+00
-715.000E-03,-25.126E-03,+2.673116E+00,-8.155151E+00
-710.000E-03,-201.005E-03,+2.622864E+00,-8.469221E+00
-705.000E-03,-163.317E-03,+2.622864E+00,-8.268216E+00
-700.000E-03,-175.879E-03,+2.622864E+00,-8.431533E+00
-695.000E-03,-201.005E-03,+2.622864E+00,-7.527010E+00
-690.000E-03,-25.126E-03,+2.592714E+00,-8.356156E+00
-685.000E-03,-25.126E-03,+2.622864E+00,-8.406407E+00
-680.000E-03,-175.879E-03,+2.622864E+00,-8.331030E+00
-675.000E-03,+0.0E+00,+2.622864E+00,-7.501885E+00
-670.000E-03,-25.126E-03,+2.622864E+00,-7.577261E+00
-665.000E-03,-201.005E-03,+2.622864E+00,-8.544598E+00
-660.000E-03,+0.0E+00,+2.622864E+00,-7.878769E+00
-655.000E-03,-25.126E-03,+2.632915E+00,-8.280779E+00
-650.000E-03,-25.126E-03,+2.622864E+00,-8.406407E+00
-645.000E-03,-201.005E-03,+2.632915E+00,-8.557161E+00
-640.000E-03,-201.005E-03,+2.622864E+00,-7.903895E+00
-635.000E-03,-25.126E-03,+2.632915E+00,-7.828518E+00
-630.000E-03,-201.005E-03,+2.632915E+00,-7.828518E+00
-625.000E-03,-201.005E-03,+2.622864E+00,-7.627513E+00
-620.000E-03,+0.0E+00,+2.622864E+00,-7.778266E+00
-615.000E-03,-201.005E-03,+2.703266E+00,-8.079774E+00
-610.000E-03,-175.879E-03,+2.693216E+00,-8.104900E+00
-605.000E-03,-25.126E-03,+2.703266E+00,-7.527010E+00
-600.000E-03,-201.005E-03,+2.592714E+00,-8.406407E+00
-595.000E-03,-201.005E-03,+2.622864E+00,-7.728015E+00
-590.000E-03,-201.005E-03,+2.622864E+00,-7.878769E+00
-585.000E-03,-201.005E-03,+2.311307E+00,-8.318467E+00
-580.000E-03,-25.126E-03,+2.622864E+00,-8.117462E+00
-575.000E-03,-25.126E-03,+2.703266E+00,-8.079774E+00
-570.000E-03,+0.0E+00,+2.622864E+00,-8.481784E+00
-565.000E-03,-201.005E-03,+2.622864E+00,-8.230528E+00
-560.000E-03,-175.879E-03,+2.622864E+00,-8.557161E+00
-555.000E-03,-25.126E-03,+2.622864E+00,-7.401382E+00
-550.000E-03,-201.005E-03,+2.622864E+00,-7.878769E+00
-545.000E-03,-201.005E-03,+2.582663E+00,-8.029523E+00
-540.000E-03,+0.0E+00,+2.592714E+00,-8.406407E+00
-535.000E-03,-175.879E-03,+2.351508E+00,-8.305905E+00
-530.000E-03,+0.0E+00,+2.351508E+00,-8.305905E+00
-525.000E-03,-201.005E-03,+2.622864E+00,-8.431533E+00
-520.000E-03,-175.879E-03,+2.612814E+00,-8.406407E+00
-515.000E-03,-201.005E-03,+2.622864E+00,-8.456658E+00
-510.000E-03,+0.0E+00,+2.622864E+00,-8.481784E+00
-505.000E-03,+0.0E+00,+2.622864E+00,-8.406407E+00
-500.000E-03,-201.005E-03,+2.622864E+00,-8.079774E+00
-495.000E-03,+0.0E+00,+2.622864E+00,-8.356156E+00
-490.000E-03,-175.879E-03,+2.542462E+00,-8.582287E+00
-485.000E-03,-201.005E-03,+2.632915E+00,-7.954146E+00
-480.000E-03,-25.126E-03,+2.622864E+00,-8.079774E+00
-475.000E-03,-25.126E-03,+2.632915E+00,-8.356156E+00
-470.000E-03,-201.005E-03,+2.592714E+00,-8.230528E+00
-465.000E-03,-175.879E-03,+2.622864E+00,-8.255653E+00
-460.000E-03,-201.005E-03,+2.693216E+00,-7.815955E+00
-455.000E-03,+0.0E+00,+2.622864E+00,-8.481784E+00
-450.000E-03,-201.005E-03,+2.341457E+00,-8.331030E+00
-445.000E-03,+0.0E+00,+2.622864E+00,-8.255653E+00
-440.000E-03,-201.005E-03,+2.552513E+00,-8.406407E+00
-435.000E-03,-175.879E-03,+2.602764E+00,-8.431533E+00
-430.000E-03,-25.126E-03,+2.341457E+00,-8.381282E+00
-425.000E-03,-175.879E-03,+2.622864E+00,-8.381282E+00
-420.000E-03,-175.879E-03,+2.622864E+00,-7.652638E+00
-415.000E-03,-175.879E-03,+2.622864E+00,-7.602387E+00
